==========
Student ID:6797948
Student name:Antoine EDY
UUID:f83133b9-486f-412c-9ae1-d170fe815305
Experiment time:2024-04-25 15:15:44
==========
==========
Args:Namespace(root='/content', source_names=['veri'], target_names=['veri'], workers=4, split_id=0, height=224, width=224, train_sampler='RandomSampler', random_erase=False, color_jitter=False, color_aug=False, optim='amsgrad', lr=0.0003, weight_decay=0.0005, momentum=0.9, sgd_dampening=0, sgd_nesterov=False, rmsprop_alpha=0.99, adam_beta1=0.9, adam_beta2=0.999, max_epoch=10, start_epoch=0, train_batch_size=64, test_batch_size=100, lr_scheduler='multi_step', stepsize=[20, 40], gamma=0.1, label_smooth=False, margin=0.3, num_instances=4, lambda_xent=1, lambda_htri=1, arch='mobilenet_v3_small', no_pretrained=False, load_weights='', evaluate=False, eval_freq=-1, start_eval=0, test_size=800, query_remove=True, print_freq=10, seed=1, resume='', save_dir='logs/mobilenet_v3_small-veri', use_cpu=False, gpu_devices='0', visualize_ranks=False, use_avai_gpus=False, random_translation=False, random_horizontal=False)
==========
Currently using GPU 0
Initializing image data manager
=> Initializing TRAIN (source) datasets
=> VeRi loaded
Image Dataset statistics:
  ----------------------------------------
  subset   | # ids | # images | # cameras
  ----------------------------------------
  train    |   576 |    37778 |        20
  query    |   200 |     1678 |        19
  gallery  |   200 |    11579 |        19
  ----------------------------------------
=> Initializing TEST (target) datasets
=> VeRi loaded
Image Dataset statistics:
  ----------------------------------------
  subset   | # ids | # images | # cameras
  ----------------------------------------
  train    |   576 |    37778 |        20
  query    |   200 |     1678 |        19
  gallery  |   200 |    11579 |        19
  ----------------------------------------


  **************** Summary ****************
  train names      : ['veri']
  # train datasets : 1
  # train ids      : 576
  # train images   : 37778
  # train cameras  : 20
  test names       : ['veri']
  *****************************************


Initializing model: mobilenet_v3_small
Model size: 0.927 M
=> Start training
Epoch: [2][450/590]	Time 0.083 (0.087)	Data 0.0004 (0.0011)	Xent 1.4356 (1.9728)	Htri 0.1456 (0.1355)	Acc 65.62 (57.22)	
Epoch: [2][460/590]	Time 0.083 (0.087)	Data 0.0002 (0.0010)	Xent 1.5273 (1.9601)	Htri 0.0000 (0.1352)	Acc 60.94 (57.48)	
Epoch: [2][470/590]	Time 0.084 (0.087)	Data 0.0002 (0.0010)	Xent 1.4927 (1.9487)	Htri 0.0639 (0.1358)	Acc 68.75 (57.73)	
Epoch: [2][480/590]	Time 0.083 (0.087)	Data 0.0002 (0.0010)	Xent 1.4079 (1.9365)	Htri 0.0000 (0.1346)	Acc 59.38 (57.97)	
Epoch: [2][490/590]	Time 0.084 (0.086)	Data 0.0003 (0.0010)	Xent 1.2497 (1.9257)	Htri 0.0272 (0.1346)	Acc 73.44 (58.22)	
Epoch: [2][500/590]	Time 0.083 (0.087)	Data 0.0003 (0.0010)	Xent 1.3174 (1.9153)	Htri 0.0366 (0.1341)	Acc 71.88 (58.44)	
Epoch: [2][510/590]	Time 0.083 (0.086)	Data 0.0003 (0.0010)	Xent 1.2196 (1.9066)	Htri 0.1668 (0.1351)	Acc 71.88 (58.59)	
Epoch: [2][520/590]	Time 0.083 (0.086)	Data 0.0003 (0.0010)	Xent 1.5638 (1.8972)	Htri 0.0882 (0.1345)	Acc 62.50 (58.78)	
Epoch: [2][530/590]	Time 0.090 (0.086)	Data 0.0003 (0.0009)	Xent 1.1053 (1.8848)	Htri 0.2277 (0.1344)	Acc 78.12 (59.08)	
Epoch: [2][540/590]	Time 0.084 (0.086)	Data 0.0002 (0.0009)	Xent 1.2961 (1.8733)	Htri 0.1899 (0.1342)	Acc 67.19 (59.31)	
Epoch: [2][550/590]	Time 0.082 (0.086)	Data 0.0003 (0.0009)	Xent 1.1822 (1.8621)	Htri 0.2031 (0.1339)	Acc 75.00 (59.58)	
Epoch: [2][560/590]	Time 0.084 (0.086)	Data 0.0003 (0.0009)	Xent 1.1259 (1.8528)	Htri 0.0912 (0.1347)	Acc 73.44 (59.69)	
Epoch: [2][570/590]	Time 0.082 (0.086)	Data 0.0003 (0.0009)	Xent 1.2588 (1.8419)	Htri 0.2935 (0.1348)	Acc 65.62 (59.90)	
Epoch: [2][580/590]	Time 0.084 (0.086)	Data 0.0002 (0.0009)	Xent 1.3023 (1.8314)	Htri 0.0000 (0.1340)	Acc 71.88 (60.14)	
Epoch: [2][590/590]	Time 0.080 (0.086)	Data 0.0001 (0.0009)	Xent 1.3019 (1.8210)	Htri 0.0000 (0.1339)	Acc 70.31 (60.35)	
Epoch: [3][10/590]	Time 0.084 (0.121)	Data 0.0003 (0.0327)	Xent 1.0674 (1.0919)	Htri 0.1701 (0.1010)	Acc 73.44 (77.81)	
Epoch: [3][20/590]	Time 0.084 (0.103)	Data 0.0003 (0.0165)	Xent 1.3517 (1.1203)	Htri 0.1001 (0.1197)	Acc 68.75 (76.09)	
Epoch: [3][30/590]	Time 0.086 (0.097)	Data 0.0003 (0.0111)	Xent 1.1846 (1.1293)	Htri 0.0850 (0.1272)	Acc 70.31 (75.26)	
Epoch: [3][40/590]	Time 0.088 (0.094)	Data 0.0003 (0.0084)	Xent 1.0797 (1.1256)	Htri 0.0000 (0.1102)	Acc 79.69 (75.20)	
Epoch: [3][50/590]	Time 0.082 (0.092)	Data 0.0002 (0.0068)	Xent 0.9287 (1.1046)	Htri 0.0000 (0.1109)	Acc 81.25 (75.91)	
Epoch: [3][60/590]	Time 0.084 (0.091)	Data 0.0003 (0.0057)	Xent 1.1754 (1.1011)	Htri 0.0695 (0.1077)	Acc 67.19 (75.89)	
Epoch: [3][70/590]	Time 0.091 (0.090)	Data 0.0003 (0.0049)	Xent 0.9980 (1.0975)	Htri 0.2705 (0.1018)	Acc 81.25 (75.58)	
Epoch: [3][80/590]	Time 0.083 (0.089)	Data 0.0003 (0.0043)	Xent 0.9718 (1.0856)	Htri 0.0675 (0.0988)	Acc 79.69 (76.04)	
Epoch: [3][90/590]	Time 0.084 (0.089)	Data 0.0003 (0.0039)	Xent 0.9610 (1.0791)	Htri 0.2507 (0.0996)	Acc 84.38 (76.25)	
Epoch: [3][100/590]	Time 0.084 (0.088)	Data 0.0003 (0.0035)	Xent 1.1773 (1.0696)	Htri 0.2553 (0.0991)	Acc 73.44 (76.42)	
Epoch: [3][110/590]	Time 0.084 (0.088)	Data 0.0003 (0.0032)	Xent 0.9374 (1.0601)	Htri 0.1098 (0.1008)	Acc 76.56 (76.89)	
Epoch: [3][120/590]	Time 0.084 (0.088)	Data 0.0003 (0.0030)	Xent 0.9727 (1.0549)	Htri 0.0000 (0.1001)	Acc 76.56 (76.88)	
Epoch: [3][130/590]	Time 0.084 (0.087)	Data 0.0004 (0.0028)	Xent 1.1204 (1.0513)	Htri 0.0656 (0.1035)	Acc 73.44 (76.95)	
Epoch: [3][140/590]	Time 0.084 (0.087)	Data 0.0003 (0.0026)	Xent 0.7477 (1.0459)	Htri 0.0383 (0.1017)	Acc 87.50 (77.22)	
Epoch: [3][150/590]	Time 0.083 (0.087)	Data 0.0002 (0.0024)	Xent 0.9204 (1.0402)	Htri 0.0623 (0.1019)	Acc 78.12 (77.35)	
Epoch: [3][160/590]	Time 0.093 (0.087)	Data 0.0004 (0.0023)	Xent 0.8508 (1.0373)	Htri 0.0431 (0.1017)	Acc 79.69 (77.41)	
Epoch: [3][170/590]	Time 0.089 (0.087)	Data 0.0002 (0.0022)	Xent 0.9544 (1.0388)	Htri 0.1325 (0.1004)	Acc 71.88 (77.23)	
Epoch: [3][180/590]	Time 0.087 (0.087)	Data 0.0003 (0.0021)	Xent 1.0906 (1.0363)	Htri 0.2204 (0.1021)	Acc 76.56 (77.27)	
Epoch: [3][190/590]	Time 0.089 (0.087)	Data 0.0004 (0.0020)	Xent 0.8292 (1.0287)	Htri 0.0000 (0.0996)	Acc 82.81 (77.51)	
Epoch: [3][200/590]	Time 0.084 (0.087)	Data 0.0003 (0.0019)	Xent 0.9784 (1.0261)	Htri 0.0270 (0.0992)	Acc 81.25 (77.59)	
Epoch: [3][210/590]	Time 0.084 (0.087)	Data 0.0003 (0.0018)	Xent 0.9247 (1.0222)	Htri 0.2690 (0.1003)	Acc 81.25 (77.66)	
Epoch: [3][220/590]	Time 0.084 (0.087)	Data 0.0002 (0.0018)	Xent 0.9830 (1.0174)	Htri 0.0051 (0.1020)	Acc 79.69 (77.79)	
Epoch: [3][230/590]	Time 0.084 (0.087)	Data 0.0002 (0.0017)	Xent 0.8196 (1.0120)	Htri 0.1797 (0.1020)	Acc 85.94 (78.00)	
Epoch: [3][240/590]	Time 0.084 (0.087)	Data 0.0003 (0.0016)	Xent 1.0175 (1.0086)	Htri 0.0803 (0.0998)	Acc 76.56 (78.14)	
Epoch: [3][250/590]	Time 0.083 (0.087)	Data 0.0003 (0.0016)	Xent 0.8613 (1.0051)	Htri 0.0033 (0.0990)	Acc 78.12 (78.19)	
Epoch: [3][260/590]	Time 0.086 (0.087)	Data 0.0003 (0.0015)	Xent 0.8207 (1.0004)	Htri 0.1722 (0.0993)	Acc 79.69 (78.29)	
Epoch: [3][270/590]	Time 0.083 (0.086)	Data 0.0003 (0.0015)	Xent 0.8024 (0.9937)	Htri 0.0163 (0.0981)	Acc 84.38 (78.50)	
Epoch: [3][280/590]	Time 0.082 (0.086)	Data 0.0003 (0.0014)	Xent 0.6801 (0.9870)	Htri 0.0000 (0.0972)	Acc 87.50 (78.64)	
Epoch: [3][290/590]	Time 0.087 (0.086)	Data 0.0003 (0.0014)	Xent 1.0465 (0.9859)	Htri 0.0414 (0.0969)	Acc 73.44 (78.66)	
Epoch: [3][300/590]	Time 0.087 (0.086)	Data 0.0003 (0.0014)	Xent 0.9295 (0.9810)	Htri 0.0850 (0.0965)	Acc 79.69 (78.79)	
Epoch: [3][310/590]	Time 0.085 (0.087)	Data 0.0004 (0.0013)	Xent 0.7610 (0.9771)	Htri 0.0904 (0.0983)	Acc 85.94 (78.88)	
Epoch: [3][320/590]	Time 0.085 (0.087)	Data 0.0003 (0.0013)	Xent 0.9636 (0.9740)	Htri 0.0000 (0.0975)	Acc 76.56 (78.89)	
Epoch: [3][330/590]	Time 0.100 (0.087)	Data 0.0002 (0.0013)	Xent 0.7479 (0.9679)	Htri 0.0363 (0.0969)	Acc 89.06 (79.08)	
Epoch: [3][340/590]	Time 0.087 (0.087)	Data 0.0003 (0.0012)	Xent 1.0051 (0.9659)	Htri 0.0843 (0.0958)	Acc 73.44 (79.11)	
Epoch: [3][350/590]	Time 0.084 (0.087)	Data 0.0003 (0.0012)	Xent 0.8365 (0.9599)	Htri 0.0000 (0.0947)	Acc 81.25 (79.29)	
Epoch: [3][360/590]	Time 0.087 (0.087)	Data 0.0003 (0.0012)	Xent 0.8019 (0.9550)	Htri 0.1682 (0.0938)	Acc 82.81 (79.39)	
Epoch: [3][370/590]	Time 0.086 (0.087)	Data 0.0003 (0.0012)	Xent 0.7466 (0.9517)	Htri 0.1640 (0.0947)	Acc 79.69 (79.44)	
Epoch: [3][380/590]	Time 0.092 (0.087)	Data 0.0003 (0.0011)	Xent 0.7475 (0.9487)	Htri 0.0931 (0.0937)	Acc 82.81 (79.47)	
Epoch: [3][390/590]	Time 0.083 (0.087)	Data 0.0002 (0.0011)	Xent 0.7742 (0.9449)	Htri 0.1102 (0.0938)	Acc 84.38 (79.56)	
Epoch: [3][400/590]	Time 0.086 (0.087)	Data 0.0003 (0.0011)	Xent 0.7839 (0.9411)	Htri 0.1799 (0.0941)	Acc 92.19 (79.64)	
Epoch: [3][410/590]	Time 0.083 (0.087)	Data 0.0003 (0.0011)	Xent 0.8669 (0.9375)	Htri 0.1750 (0.0932)	Acc 82.81 (79.73)	
Epoch: [3][420/590]	Time 0.085 (0.087)	Data 0.0003 (0.0010)	Xent 0.7524 (0.9336)	Htri 0.2609 (0.0946)	Acc 76.56 (79.80)	
Epoch: [3][430/590]	Time 0.087 (0.087)	Data 0.0003 (0.0010)	Xent 0.7443 (0.9298)	Htri 0.0124 (0.0929)	Acc 82.81 (79.84)	
Epoch: [3][440/590]	Time 0.087 (0.087)	Data 0.0003 (0.0010)	Xent 0.8169 (0.9263)	Htri 0.1044 (0.0919)	Acc 84.38 (79.91)	
Epoch: [3][450/590]	Time 0.087 (0.087)	Data 0.0003 (0.0010)	Xent 0.7030 (0.9224)	Htri 0.0263 (0.0923)	Acc 87.50 (80.00)	
Epoch: [3][460/590]	Time 0.086 (0.087)	Data 0.0003 (0.0010)	Xent 0.8261 (0.9191)	Htri 0.1216 (0.0927)	Acc 82.81 (80.06)	
Epoch: [3][470/590]	Time 0.085 (0.087)	Data 0.0004 (0.0010)	Xent 0.6686 (0.9158)	Htri 0.0000 (0.0926)	Acc 89.06 (80.12)	
Epoch: [3][480/590]	Time 0.087 (0.087)	Data 0.0002 (0.0010)	Xent 0.6625 (0.9112)	Htri 0.1172 (0.0926)	Acc 87.50 (80.19)	
Epoch: [3][490/590]	Time 0.085 (0.087)	Data 0.0002 (0.0009)	Xent 0.7457 (0.9080)	Htri 0.1089 (0.0925)	Acc 84.38 (80.24)	
Epoch: [3][500/590]	Time 0.085 (0.087)	Data 0.0002 (0.0009)	Xent 0.8034 (0.9052)	Htri 0.0219 (0.0917)	Acc 81.25 (80.32)	
Epoch: [3][510/590]	Time 0.086 (0.087)	Data 0.0003 (0.0009)	Xent 0.6429 (0.9017)	Htri 0.0329 (0.0922)	Acc 85.94 (80.38)	
Epoch: [3][520/590]	Time 0.085 (0.087)	Data 0.0002 (0.0009)	Xent 0.5089 (0.8972)	Htri 0.0000 (0.0917)	Acc 90.62 (80.46)	
Epoch: [3][530/590]	Time 0.085 (0.087)	Data 0.0002 (0.0009)	Xent 0.7026 (0.8933)	Htri 0.1618 (0.0915)	Acc 84.38 (80.57)	
Epoch: [3][540/590]	Time 0.084 (0.087)	Data 0.0003 (0.0009)	Xent 0.6981 (0.8907)	Htri 0.1675 (0.0919)	Acc 81.25 (80.62)	
Epoch: [3][550/590]	Time 0.107 (0.087)	Data 0.0003 (0.0009)	Xent 0.7745 (0.8874)	Htri 0.1357 (0.0933)	Acc 79.69 (80.68)	
Epoch: [3][560/590]	Time 0.084 (0.087)	Data 0.0002 (0.0009)	Xent 0.8051 (0.8845)	Htri 0.0000 (0.0929)	Acc 76.56 (80.74)	
Epoch: [3][570/590]	Time 0.089 (0.087)	Data 0.0002 (0.0008)	Xent 0.8081 (0.8806)	Htri 0.0483 (0.0924)	Acc 78.12 (80.81)	
Epoch: [3][580/590]	Time 0.088 (0.087)	Data 0.0003 (0.0008)	Xent 0.6263 (0.8775)	Htri 0.2730 (0.0922)	Acc 89.06 (80.92)	
Epoch: [3][590/590]	Time 0.082 (0.087)	Data 0.0001 (0.0008)	Xent 0.7415 (0.8745)	Htri 0.1869 (0.0918)	Acc 87.50 (80.95)	
Epoch: [4][10/590]	Time 0.084 (0.129)	Data 0.0002 (0.0387)	Xent 0.5779 (0.5839)	Htri 0.0113 (0.0414)	Acc 89.06 (87.19)	
Epoch: [4][20/590]	Time 0.086 (0.108)	Data 0.0003 (0.0195)	Xent 0.5444 (0.5700)	Htri 0.0000 (0.0470)	Acc 93.75 (88.12)	
Epoch: [4][30/590]	Time 0.083 (0.101)	Data 0.0002 (0.0131)	Xent 0.6718 (0.5789)	Htri 0.0000 (0.0612)	Acc 89.06 (88.39)	
Epoch: [4][40/590]	Time 0.087 (0.097)	Data 0.0003 (0.0099)	Xent 0.6767 (0.5870)	Htri 0.2293 (0.0612)	Acc 87.50 (88.28)	
Epoch: [4][50/590]	Time 0.085 (0.095)	Data 0.0002 (0.0079)	Xent 0.6074 (0.5773)	Htri 0.0956 (0.0585)	Acc 85.94 (88.47)	
Epoch: [4][60/590]	Time 0.085 (0.093)	Data 0.0003 (0.0067)	Xent 0.6837 (0.5764)	Htri 0.1077 (0.0613)	Acc 89.06 (88.54)	
Epoch: [4][70/590]	Time 0.087 (0.092)	Data 0.0003 (0.0058)	Xent 0.6694 (0.5807)	Htri 0.1237 (0.0595)	Acc 85.94 (88.30)	
Epoch: [4][80/590]	Time 0.085 (0.092)	Data 0.0003 (0.0051)	Xent 0.4671 (0.5789)	Htri 0.0000 (0.0576)	Acc 89.06 (88.22)	
Epoch: [4][90/590]	Time 0.101 (0.092)	Data 0.0003 (0.0045)	Xent 0.5079 (0.5798)	Htri 0.0000 (0.0586)	Acc 89.06 (87.99)	
Epoch: [4][100/590]	Time 0.104 (0.093)	Data 0.0003 (0.0041)	Xent 0.5621 (0.5766)	Htri 0.1035 (0.0576)	Acc 82.81 (88.08)	
Epoch: [4][110/590]	Time 0.087 (0.093)	Data 0.0002 (0.0038)	Xent 0.4725 (0.5700)	Htri 0.0000 (0.0572)	Acc 93.75 (88.25)	
Epoch: [4][120/590]	Time 0.085 (0.092)	Data 0.0003 (0.0035)	Xent 0.7146 (0.5689)	Htri 0.0000 (0.0556)	Acc 82.81 (88.33)	
Epoch: [4][130/590]	Time 0.083 (0.091)	Data 0.0002 (0.0032)	Xent 0.4787 (0.5663)	Htri 0.0732 (0.0550)	Acc 93.75 (88.41)	
Epoch: [4][140/590]	Time 0.084 (0.091)	Data 0.0003 (0.0030)	Xent 0.6244 (0.5712)	Htri 0.2247 (0.0630)	Acc 87.50 (88.23)	
Epoch: [4][150/590]	Time 0.083 (0.091)	Data 0.0002 (0.0028)	Xent 0.5572 (0.5688)	Htri 0.0000 (0.0614)	Acc 89.06 (88.40)	
Epoch: [4][160/590]	Time 0.084 (0.090)	Data 0.0003 (0.0027)	Xent 0.5897 (0.5686)	Htri 0.1333 (0.0628)	Acc 85.94 (88.40)	
Epoch: [4][170/590]	Time 0.085 (0.090)	Data 0.0003 (0.0025)	Xent 0.5145 (0.5682)	Htri 0.0000 (0.0628)	Acc 90.62 (88.35)	
Epoch: [4][180/590]	Time 0.085 (0.090)	Data 0.0002 (0.0024)	Xent 0.6102 (0.5667)	Htri 0.1216 (0.0638)	Acc 85.94 (88.41)	
Epoch: [4][190/590]	Time 0.086 (0.089)	Data 0.0004 (0.0023)	Xent 0.5720 (0.5642)	Htri 0.0436 (0.0626)	Acc 89.06 (88.51)	
Epoch: [4][200/590]	Time 0.087 (0.089)	Data 0.0002 (0.0022)	Xent 0.6005 (0.5607)	Htri 0.0000 (0.0621)	Acc 85.94 (88.59)	
Epoch: [4][210/590]	Time 0.084 (0.089)	Data 0.0002 (0.0021)	Xent 0.5547 (0.5588)	Htri 0.0000 (0.0614)	Acc 92.19 (88.65)	
Epoch: [4][220/590]	Time 0.082 (0.089)	Data 0.0003 (0.0020)	Xent 0.4143 (0.5580)	Htri 0.1771 (0.0619)	Acc 90.62 (88.67)	
Epoch: [4][230/590]	Time 0.087 (0.089)	Data 0.0002 (0.0019)	Xent 0.4675 (0.5565)	Htri 0.0000 (0.0615)	Acc 92.19 (88.68)	
Epoch: [4][240/590]	Time 0.106 (0.089)	Data 0.0003 (0.0019)	Xent 0.4364 (0.5543)	Htri 0.0209 (0.0607)	Acc 93.75 (88.72)	
Epoch: [4][250/590]	Time 0.084 (0.089)	Data 0.0003 (0.0018)	Xent 0.5597 (0.5532)	Htri 0.0465 (0.0609)	Acc 87.50 (88.67)	
Epoch: [4][260/590]	Time 0.083 (0.089)	Data 0.0004 (0.0017)	Xent 0.5412 (0.5505)	Htri 0.0000 (0.0612)	Acc 84.38 (88.71)	
Epoch: [4][270/590]	Time 0.090 (0.089)	Data 0.0003 (0.0017)	Xent 0.4366 (0.5490)	Htri 0.0667 (0.0608)	Acc 95.31 (88.79)	
Epoch: [4][280/590]	Time 0.102 (0.089)	Data 0.0003 (0.0016)	Xent 0.6384 (0.5479)	Htri 0.1413 (0.0626)	Acc 85.94 (88.79)	
Epoch: [4][290/590]	Time 0.094 (0.089)	Data 0.0003 (0.0016)	Xent 0.5270 (0.5466)	Htri 0.1528 (0.0632)	Acc 89.06 (88.84)	
Epoch: [4][300/590]	Time 0.085 (0.089)	Data 0.0003 (0.0015)	Xent 0.5235 (0.5466)	Htri 0.0003 (0.0622)	Acc 90.62 (88.81)	
Epoch: [4][310/590]	Time 0.088 (0.089)	Data 0.0003 (0.0015)	Xent 0.7554 (0.5456)	Htri 0.0626 (0.0621)	Acc 84.38 (88.82)	
Epoch: [4][320/590]	Time 0.083 (0.088)	Data 0.0003 (0.0015)	Xent 0.5704 (0.5457)	Htri 0.1198 (0.0624)	Acc 87.50 (88.76)	
Epoch: [4][330/590]	Time 0.089 (0.088)	Data 0.0002 (0.0014)	Xent 0.5089 (0.5458)	Htri 0.0000 (0.0620)	Acc 85.94 (88.67)	
Epoch: [4][340/590]	Time 0.083 (0.088)	Data 0.0002 (0.0014)	Xent 0.4423 (0.5451)	Htri 0.0879 (0.0637)	Acc 92.19 (88.64)	
Epoch: [4][350/590]	Time 0.084 (0.088)	Data 0.0003 (0.0014)	Xent 0.6697 (0.5444)	Htri 0.2481 (0.0648)	Acc 89.06 (88.65)	
Epoch: [4][360/590]	Time 0.082 (0.088)	Data 0.0004 (0.0013)	Xent 0.3896 (0.5441)	Htri 0.0000 (0.0650)	Acc 93.75 (88.67)	
Epoch: [4][370/590]	Time 0.083 (0.088)	Data 0.0002 (0.0013)	Xent 0.4808 (0.5436)	Htri 0.1051 (0.0648)	Acc 89.06 (88.67)	
Epoch: [4][380/590]	Time 0.087 (0.088)	Data 0.0002 (0.0013)	Xent 0.4700 (0.5436)	Htri 0.0082 (0.0645)	Acc 92.19 (88.63)	
Epoch: [4][390/590]	Time 0.085 (0.088)	Data 0.0003 (0.0013)	Xent 0.4377 (0.5426)	Htri 0.0000 (0.0645)	Acc 92.19 (88.68)	
Epoch: [4][400/590]	Time 0.084 (0.088)	Data 0.0003 (0.0012)	Xent 0.4807 (0.5421)	Htri 0.0000 (0.0642)	Acc 90.62 (88.67)	
Epoch: [4][410/590]	Time 0.084 (0.088)	Data 0.0003 (0.0012)	Xent 0.5157 (0.5411)	Htri 0.0204 (0.0637)	Acc 87.50 (88.67)	
Epoch: [4][420/590]	Time 0.084 (0.088)	Data 0.0003 (0.0012)	Xent 0.3977 (0.5389)	Htri 0.0038 (0.0631)	Acc 87.50 (88.72)	
Epoch: [4][430/590]	Time 0.082 (0.088)	Data 0.0002 (0.0012)	Xent 0.4170 (0.5366)	Htri 0.1727 (0.0626)	Acc 90.62 (88.79)	
Epoch: [4][440/590]	Time 0.098 (0.088)	Data 0.0003 (0.0011)	Xent 0.3610 (0.5344)	Htri 0.0362 (0.0623)	Acc 92.19 (88.84)	
Epoch: [4][450/590]	Time 0.084 (0.088)	Data 0.0003 (0.0011)	Xent 0.4366 (0.5329)	Htri 0.0475 (0.0627)	Acc 92.19 (88.88)	
Epoch: [4][460/590]	Time 0.083 (0.088)	Data 0.0002 (0.0011)	Xent 0.4152 (0.5322)	Htri 0.0000 (0.0626)	Acc 90.62 (88.88)	
Epoch: [4][470/590]	Time 0.084 (0.088)	Data 0.0003 (0.0011)	Xent 0.3703 (0.5310)	Htri 0.1389 (0.0623)	Acc 96.88 (88.91)	
Epoch: [4][480/590]	Time 0.088 (0.087)	Data 0.0003 (0.0011)	Xent 0.3778 (0.5283)	Htri 0.0000 (0.0619)	Acc 87.50 (88.99)	
Epoch: [4][490/590]	Time 0.085 (0.087)	Data 0.0002 (0.0010)	Xent 0.4422 (0.5255)	Htri 0.3353 (0.0620)	Acc 87.50 (89.03)	
Epoch: [4][500/590]	Time 0.091 (0.087)	Data 0.0003 (0.0010)	Xent 0.4462 (0.5243)	Htri 0.2039 (0.0618)	Acc 93.75 (89.03)	
Epoch: [4][510/590]	Time 0.086 (0.087)	Data 0.0005 (0.0010)	Xent 0.5365 (0.5223)	Htri 0.1268 (0.0622)	Acc 89.06 (89.06)	
Epoch: [4][520/590]	Time 0.084 (0.087)	Data 0.0002 (0.0010)	Xent 0.5717 (0.5208)	Htri 0.1757 (0.0622)	Acc 84.38 (89.08)	
Epoch: [4][530/590]	Time 0.091 (0.087)	Data 0.0003 (0.0010)	Xent 0.4577 (0.5204)	Htri 0.0000 (0.0618)	Acc 90.62 (89.09)	
Epoch: [4][540/590]	Time 0.083 (0.087)	Data 0.0003 (0.0010)	Xent 0.3631 (0.5189)	Htri 0.0000 (0.0619)	Acc 93.75 (89.12)	
Epoch: [4][550/590]	Time 0.084 (0.087)	Data 0.0002 (0.0010)	Xent 0.4614 (0.5178)	Htri 0.0258 (0.0616)	Acc 87.50 (89.12)	
Epoch: [4][560/590]	Time 0.086 (0.087)	Data 0.0003 (0.0010)	Xent 0.6320 (0.5172)	Htri 0.3113 (0.0615)	Acc 85.94 (89.12)	
Epoch: [4][570/590]	Time 0.084 (0.087)	Data 0.0004 (0.0009)	Xent 0.4691 (0.5160)	Htri 0.0283 (0.0615)	Acc 90.62 (89.15)	
Epoch: [4][580/590]	Time 0.095 (0.087)	Data 0.0003 (0.0009)	Xent 0.4193 (0.5143)	Htri 0.0000 (0.0611)	Acc 90.62 (89.19)	
Epoch: [4][590/590]	Time 0.080 (0.087)	Data 0.0001 (0.0009)	Xent 0.5237 (0.5133)	Htri 0.0892 (0.0615)	Acc 90.62 (89.23)	
Epoch: [5][10/590]	Time 0.084 (0.119)	Data 0.0003 (0.0319)	Xent 0.3784 (0.3820)	Htri 0.3116 (0.0974)	Acc 92.19 (92.34)	
Epoch: [5][20/590]	Time 0.086 (0.101)	Data 0.0003 (0.0161)	Xent 0.4449 (0.3909)	Htri 0.0771 (0.0843)	Acc 90.62 (91.95)	
Epoch: [5][30/590]	Time 0.085 (0.096)	Data 0.0003 (0.0108)	Xent 0.3655 (0.3879)	Htri 0.0322 (0.0774)	Acc 92.19 (92.29)	
Epoch: [5][40/590]	Time 0.096 (0.094)	Data 0.0002 (0.0082)	Xent 0.4064 (0.3864)	Htri 0.0228 (0.0745)	Acc 90.62 (92.66)	
Epoch: [5][50/590]	Time 0.093 (0.093)	Data 0.0002 (0.0066)	Xent 0.3247 (0.3870)	Htri 0.0000 (0.0686)	Acc 93.75 (92.69)	
Epoch: [5][60/590]	Time 0.084 (0.092)	Data 0.0003 (0.0055)	Xent 0.3386 (0.3878)	Htri 0.0141 (0.0682)	Acc 95.31 (92.42)	
Epoch: [5][70/590]	Time 0.083 (0.090)	Data 0.0003 (0.0048)	Xent 0.4910 (0.3944)	Htri 0.1904 (0.0749)	Acc 92.19 (92.21)	
Epoch: [5][80/590]	Time 0.084 (0.090)	Data 0.0002 (0.0042)	Xent 0.3418 (0.3917)	Htri 0.0054 (0.0690)	Acc 95.31 (92.50)	
Epoch: [5][90/590]	Time 0.084 (0.089)	Data 0.0003 (0.0038)	Xent 0.3281 (0.3931)	Htri 0.0000 (0.0668)	Acc 93.75 (92.43)	
Epoch: [5][100/590]	Time 0.084 (0.089)	Data 0.0003 (0.0034)	Xent 0.3377 (0.3926)	Htri 0.0441 (0.0662)	Acc 95.31 (92.48)	
Epoch: [5][110/590]	Time 0.087 (0.088)	Data 0.0003 (0.0032)	Xent 0.4504 (0.3915)	Htri 0.1207 (0.0647)	Acc 87.50 (92.37)	
Epoch: [5][120/590]	Time 0.084 (0.089)	Data 0.0003 (0.0029)	Xent 0.2391 (0.3872)	Htri 0.1532 (0.0620)	Acc 96.88 (92.54)	
Epoch: [5][130/590]	Time 0.088 (0.088)	Data 0.0003 (0.0027)	Xent 0.3397 (0.3844)	Htri 0.0611 (0.0597)	Acc 95.31 (92.54)	
Epoch: [5][140/590]	Time 0.085 (0.088)	Data 0.0003 (0.0025)	Xent 0.3043 (0.3819)	Htri 0.0438 (0.0609)	Acc 92.19 (92.49)	
Epoch: [5][150/590]	Time 0.083 (0.088)	Data 0.0003 (0.0024)	Xent 0.3419 (0.3789)	Htri 0.1014 (0.0608)	Acc 95.31 (92.61)	
